id,meta.status,meta.reviewedBy,meta.changelog,meta.parentId,meta.localId,label.shortForm.de,label.shortForm.en,label.longForm.de,label.longForm.en,description.de,head,links.homepage.de,links.homepage.en,headLiteral,partOf,peopleCount.uniqueProfessors.physicist.female,peopleCount.uniqueProfessors.physicist.male,peopleCount.uniqueProfessors.physicist.other,peopleCount.uniqueProfessors.engineer.female,peopleCount.uniqueProfessors.engineer.male,peopleCount.uniqueProfessors.engineer.other,peopleCount.uniqueProfessors.other.female,peopleCount.uniqueProfessors.other.male,peopleCount.uniqueProfessors.other.other,peopleCount.uniqueSeniorResearchers.physicist.female,peopleCount.uniqueSeniorResearchers.physicist.male,peopleCount.uniqueSeniorResearchers.physicist.other,peopleCount.uniqueSeniorResearchers.engineer.female,peopleCount.uniqueSeniorResearchers.engineer.male,peopleCount.uniqueSeniorResearchers.engineer.other,peopleCount.uniqueSeniorResearchers.other.female,peopleCount.uniqueSeniorResearchers.other.male,peopleCount.uniqueSeniorResearchers.other.other,peopleCount.uniquePostDocs.physicist.female,peopleCount.uniquePostDocs.physicist.male,peopleCount.uniquePostDocs.physicist.other,peopleCount.uniquePostDocs.engineer.female,peopleCount.uniquePostDocs.engineer.male,peopleCount.uniquePostDocs.engineer.other,peopleCount.uniquePostDocs.other.female,peopleCount.uniquePostDocs.other.male,peopleCount.uniquePostDocs.other.other,peopleCount.uniquePhdStudents.physicist.female,peopleCount.uniquePhdStudents.physicist.male,peopleCount.uniquePhdStudents.physicist.other,peopleCount.uniquePhdStudents.engineer.male,peopleCount.uniquePhdStudents.engineer.other,peopleCount.uniquePhdStudents.other.female,peopleCount.uniquePhdStudents.other.male,peopleCount.uniquePhdStudents.other.other,peopleCount.uniqueMasterStudents.physicist.female,peopleCount.uniqueMasterStudents.physicist.male,peopleCount.uniqueMasterStudents.physicist.other,peopleCount.uniqueMasterStudents.engineer.female,peopleCount.uniqueMasterStudents.engineer.male,peopleCount.uniqueMasterStudents.engineer.other,peopleCount.uniqueMasterStudents.other.female,peopleCount.uniqueMasterStudents.other.male,peopleCount.uniqueMasterStudents.other.other,peopleCount.uniqueBachelorStudents.physicist.female,peopleCount.uniqueBachelorStudents.physicist.male,peopleCount.uniqueBachelorStudents.physicist.other,peopleCount.uniqueBachelorStudents.engineer.female,peopleCount.uniqueBachelorStudents.engineer.male,peopleCount.uniqueBachelorStudents.engineer.other,peopleCount.uniqueBachelorStudents.other.female,peopleCount.uniqueBachelorStudents.other.male,peopleCount.uniqueBachelorStudents.other.other
/gsi/acc/ope,01 in preparation,aßmann.ralph,,/gsi/acc,ope,ACC/OPE,ACC/OPE,Abteilung Betrieb,Department Operation,,ralph.hollinger,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,https://www.gsi.de/work/beschleunigerbetrieb/abteilungen/ope/mitarbeiter,,/gsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/him/acid,01 in preparation,aulenbacher.kurt,,/him,acid,HIM/ACID,HIM/ACID,Accelerator Design and Integrated Detectors,Accelerator Design and Integrated Detectors,,aulenbacher.kurt,https://www.hi-mainz.de/research/research-sections/acid-accelerator-integrated-detector,https://www.hi-mainz.de/research/research-sections/acid-accelerator-integrated-detector,,/him,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/hzb/be/ahbb,01 in preparation,jankowiak.andreas,,/hzb/be,ahbb,HBB,HBB,Hochbrillante Elektonenstrahlen,High Brightness Beams,High Brightness Beams,kamps.thorsten,https://www.helmholtz-berlin.de/forschung/oe/be/high-brightness-beams/index_en.html,https://www.helmholtz-berlin.de/forschung/oe/be/high-brightness-beams/index_en.html,,/hzb,1,,,1,1,,,,,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,5,5,5,5,5,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzb/be/apt,01 in preparation,jankowiak.andreas,,/hzb/be,apt,PT,PT,Protonentherapie,Protons for Therapy,Protons for Therapy,,https://www.helmholtz-berlin.de/forschung/oe/be/protonentherapie/index_en.html,https://www.helmholtz-berlin.de/forschung/oe/be/protonentherapie/index_en.html,Prof. Dr. Andrea Denker,/hzb,1,,,1,1,,,,,2,2,2,2,2,2,,,,0,0,0,0,0,0,,,,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzb/be/ia/aot,01 in preparation,jankowiak.andreas,,/hzb/be/ia,aot,AOT,AOT,Beschleunigerbetrieb und -technologie,Accelerator Operation and Technology,Accelerator Operation and Technology,,https://www.helmholtz-berlin.de/forschung/oe/be/operation-accelerator/index_en.html,https://www.helmholtz-berlin.de/forschung/oe/be/operation-accelerator/index_en.html,Dr. Andreas Schälicke,/hzb,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzb/be/ia/ard,01 in preparation,jankowiak.andreas,,/hzb/be/ia,ard,ARD,ARD,Beschleunigerforschung und -entwicklung,Accelerator Operation and Technology,Accelerator Operation and Technology,jankowiak.andreas,https://www.helmholtz-berlin.de/forschung/oe/be/accelerator/index_en.html,https://www.helmholtz-berlin.de/forschung/oe/be/accelerator/index_en.html,,/hzb,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzb/be/ia/hp,01 in preparation,jankowiak.andreas,,/hzb/be/ia,hp,HBPB,HBPB,Hochbrillante Photonenstrahlen,High Brightness Photon Beams,,meseck.atoosa,https://www.helmholtz-berlin.de/forschung/oe/be/accelerator/gia-hbpb/index_en.html,https://www.helmholtz-berlin.de/forschung/oe/be/accelerator/gia-hbpb/index_en.html,Prof. Dr. Atoosa Meseck,/hzb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/hzb/be/ia/srbp,01 in preparation,jankowiak.andreas,,/hzb/be/ia,srbp,SRBP,SRBP,Speicherringe und Strahlphysik,Storage Rings and Beam Physics,Storage Rings and Beam Physics,,,,Dr. Markus Ries,/hzb,0,,,0,0,,,,,1,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzb/be/ias,01 in preparation,jankowiak.andreas,,/hzb/be,ias,IAS,IAS,Wissenschaft und Technologie von Beschleunigungssystemen,Science and Technology of Accelerating Systems,Science and Technology of Accelerating Systems,knobloch.jens,https://www.helmholtz-berlin.de/forschung/oe/be/science-technology-accelerating-systems/index_de.html,https://www.helmholtz-berlin.de/forschung/oe/be/science-technology-accelerating-systems/index_de.html,,/hzb,2,,,2,2,,,,,1,1,1,1,1,1,,,,2,2,2,2,2,2,,,,5,5,5,5,5,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzb/wi/aund,01 in preparation,jankowiak.andreas,,/hzb/wi,aund,UND,UND,Undulatoren,Undulators,Undulators,meseck.atoosa,https://www.helmholtz-berlin.de/forschung/oe/wi/undulators/index_en.html,https://www.helmholtz-berlin.de/forschung/oe/wi/undulators/index_en.html,Prof. Dr. Atoosa Meseck,/hzb,1,,,1,1,,,,,1,1,1,1,1,1,,,,2,2,2,2,2,2,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/ionenstrahlphysik-materialforschung/bmi,01 in preparation,helm.manfred,,/hzdr/ionenstrahlphysik-materialforschung,bmi,BMI,BMI,Beschleuniger-Massenspektrometrie und Isotopenforschung,Accelerator mass spectrometry and isotope research,,,https://www.hzdr.de/db/Cms?pNid=1061,https://www.hzdr.de/db/Cms?pNid=1061,Prof. Dr. Anton Wallner,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/ionenstrahlphysik-materialforschung/ionenstrahlzentrum,01 in preparation,helm.manfred,,/hzdr/ionenstrahlphysik-materialforschung,ionenstrahlzentrum,,,Ionen­strahl­zentrum,Ion beam centre,,,https://www.hzdr.de/db/Cms?pNid=2689,https://www.hzdr.de/db/Cms?pNid=2689,,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/radioonkologie/hochpraezisions-protonentherapie,01 in preparation,krause.mechthild,,/hzdr/radioonkologie,hochpraezisions-protonentherapie,,,Hochpräzisions-Protonen­therapie,High-precision proton therapy,,,https://www.hzdr.de/db/Cms?pNid=906,https://www.hzdr.de/db/Cms?pNid=906, Prof. Christian Richter,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/radioonkologie/medizinphysik,01 in preparation,krause.mechthild,,/hzdr/radioonkologie,medizinphysik,,,Medizinische Strahlen­physik,Medical radiation physics,,,https://www.hzdr.de/db/Cms?pNid=561,https://www.hzdr.de/db/Cms?pNid=561, Prof. Christian Richter,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/radiopharmazeutische-krebsforschung/targetry,01 in preparation,kopka.klaus,,/hzdr/radiopharmazeutische-krebsforschung,targetry,,,"Targetry, Target Chemie und Radiopharmazie","Targetry, target chemistry and radiopharmacy",,,https://www.hzdr.de/db/Cms?pNid=1778,https://www.hzdr.de/db/Cms?pNid=1778,Dr. Martin Kreller,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/elbe,01 in preparation,schramm.ullrich,,/hzdr/strahlenphysik,elbe,,,Abteilung Strahlungsquelle ELBE,Department Radiation Source ELBE,,,https://www.hzdr.de/db/Cms?pNid=145,https://www.hzdr.de/db/Cms?pNid=145,Dr. Andreas Wagner,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/hed,01 in preparation,schramm.ullrich,,/hzdr/strahlenphysik,hed,,,High Energy Density,High Energy Density,,cowan.thomas,https://www.hzdr.de/db/Cms?pNid=248,https://www.hzdr.de/db/Cms?pNid=248,,/hzdr,0,,,0,0,,,,,2,2,2,2,2,2,,,,6,6,6,6,6,6,,,,4,4,4,4,4,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/hibef/bau-und-inbetriebnahme,01 in preparation,schramm.ullrich,,/hzdr/strahlenphysik/hibef,bau-und-inbetriebnahme,,,Bau und Inbetriebnahme von HIBEF,Construction and commissioning of HIBEF,"Das Ziel des Helmholtz International Beamline for Extreme Fields (HIBEF) Nutzer Konsortiums ist der Aufbau und der Betrieb unterschiedlicher Experimente an der High Energy Density (HED) Beamline des europäischen XFEL (X-Ray Free-Electron Laser) mit weltweit einzigartigen ultrakurzen und extrem lichtstarken Röntgenblitzen. Es ist als internationales Nutzer-Konsortium organisiert, um das höchste wissenschaftliche und technische Niveau der bereitgestellten Ausrüstung zu gewährleisten, die wiederum allen Wissenschaftlern zur Verfügung stehen. Im Fokus des Interesses steht die Physik der Hochenergiedichte, die Plasmaphysik, Geowissenschaft der Planeten, Hochdruckphysik und Physik der starken Felder, Magnetismus und korrelierte Elektronensysteme sowie Dynamik von Materialien.",,,,PD Dr. Toma Toncian,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/hibef/hibef-2,01 in preparation,schramm.ullrich,,/hzdr/strahlenphysik/hibef,hibef-2,,,HIBEF 2.0,HIBEF 2.0,,,,,,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/hibef/laser-systeme,01 in preparation,schramm.ullrich,,/hzdr/strahlenphysik/hibef,laser-systeme,,,HIBEF Lasersysteme,HIBEF Laser Systems,,,,,,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/hibef/starkfeld-qed,01 in preparation,schramm.ullrich,,/hzdr/strahlenphysik/hibef,starkfeld-qed,,,Starkfeld-QED,Strong-field QED,"Ein typisches Gedankenexperiment ist der ""Schwinger-Effekt"": Wenn ein externes elektrisches Feld stark genug ist um ein virtuelles Teilchen-Antiteilchen-Paar derart zu trennen dass die verrichtete Arbeit der Ruhenergie entspricht, dann wird das Paar real aufgrund der Masse-Energie-Äquivalenz. Somit könnte man Materie ""aus dem Nichts"" erschaffen.",,,,Dr. Hans-Peter Schlenvoigt,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/kernphysik/detektorenentwicklung,01 in preparation,schramm.ullrich,,/hzdr/strahlenphysik/kernphysik,detektorenentwicklung,,,Detektorentwick­lung für die Grund­lagen­for­schung,Detector development for basic research,,,,,Prof. Dr. Daniel Bemmerer,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/kernphysik/kernphysikalische-daten,01 in preparation,schramm.ullrich,,/hzdr/strahlenphysik/kernphysik,kernphysikalische-daten,,,Kernphysikalische Daten für Wissen­schaft und Technik,Nuclear physics data for science and technology,,,,,Prof. Dr. Daniel Bemmerer,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/kernphysik/nukleare-astrophysik,01 in preparation,schramm.ullrich,,/hzdr/strahlenphysik/kernphysik,nukleare-astrophysik,,,Nukleare Astrophysik,Nuclear Astrophysics,,,,,Prof. Dr. Daniel Bemmerer,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/kernphysik/pas,01 in preparation,schramm.ullrich,,/hzdr/strahlenphysik/kernphysik,pas,,,Posi­tronen­-Annihilations-Spektroskopie,Positron annihilation spectroscopy,,,,,Dr. Andreas Wagner,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/laser-teilenchen-beschleunigung/anwendung,01 in preparation,schramm.ullrich,,/hzdr/strahlenphysik/laser-teilenchen-beschleunigung,anwendung,,,Anwendungs­orien­tier­te Laser-Teilchenbeschleuni­gung,Application-orientated laser particle acceleration,,,,,Josefine Metzkes-Ng,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/laser-teilenchen-beschleunigung/computergestuetzte-strahlenphysik,01 in preparation,schramm.ullrich,,/hzdr/strahlenphysik/laser-teilenchen-beschleunigung,computergestuetzte-strahlenphysik,,,Computergestützte Strahlenphysik,Computer-aided radiation physics,,,,,Michael Bussmann,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/laser-teilenchen-beschleunigung/draco,01 in preparation,schramm.ullrich,,/hzdr/strahlenphysik/laser-teilenchen-beschleunigung,draco,,,Hochleis­tungs­laser DRACO,High power laser DRACO,"Mit dem kontinuierlich weiterentwickelten Ultrakurzpuls Hochleistungslaser DRACO
steht ein auf die Laserteilchenbeschleunigung zugeschnittenes 150 Terawatt / Petawatt
Zweistrahlsystem mit dedizierter Diagnostik zur Verfügung, das in zwei unabhängigen
Messumgebungen eingesetzt werden kann.",schramm.ullrich,,,,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/laser-teilenchen-beschleunigung/leb,01 in preparation,schramm.ullrich,,/hzdr/strahlenphysik/laser-teilenchen-beschleunigung,leb,,,Laser-Elek­tronen­ Beschleuni­gung,Laser-electron acceleration,,,,,Arie Irman,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/laser-teilenchen-beschleunigung/lib,01 in preparation,schramm.ullrich,,/hzdr/strahlenphysik/laser-teilenchen-beschleunigung,lib,,,Laser-Ionenbeschleunigung,Laser ion acceleration,,,,,Karl Zeil,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/hzdr/strahlenphysik/laser-teilenchen-beschleunigung/penelope,01 in preparation,schramm.ullrich,,/hzdr/strahlenphysik/laser-teilenchen-beschleunigung,penelope,,,PEnELOPE,Diodengepump­ter PW Laser PENELOPE,"Penelope steht für die Entwicklung eines energieeffizienten Hochleistungslasers, der durch Diodenlasertechnologie
Petawatt Spitzenleistung und hohe Pulsenergie bei hoher Pulswiederholrate verbindet. Perspektivisch wird das System
für die Laser-Ionenbeschleunigung optimiert.",,,,PEnELOPE Team,/hzdr,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop1/accelerators,02 ready for review,härer.bastian,,/kit/division-5/ibpt/ardop1,accelerators,Accs,Accs,Bechleuniger,Accelerators,Accelerators,,https://www.ibpt.kit.edu/d1.php,https://www.ibpt.kit.edu/d1.php,,/kit,0,,,0,0,,,,,1,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop1/accelerators/bdt,02 ready for review,härer.bastian,,/kit/division-5/ibpt/ardop1/accelerators,bdt,BDT,BDT,Strahldynamik & Theorie,Beam Dynamics & Theory ,Beam Dynamics & Theory ,,https://www.ibpt.kit.edu/d1.php,https://www.ibpt.kit.edu/d1.php,,/kit,0,,,0,0,,,,,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,5,5,5,5,5,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop1/accelerators/ci,02 ready for review,härer.bastian,,/kit/division-5/ibpt/ardop1/accelerators,ci,CI,CI,Steuerung & Instrumente,Controls & Instrumentation,Controls & Instrumentation,,https://www.ibpt.kit.edu/d1.php,https://www.ibpt.kit.edu/d1.php,,/kit,0,,,0,0,,,,,1,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop1/accelerators/facilities,02 ready for review,härer.bastian,,/kit/division-5/ibpt/ardop1/accelerators,facilities,Facs,Facs,Anlagen,Facilities,Facilities,,https://www.ibpt.kit.edu/d1.php,https://www.ibpt.kit.edu/d1.php,,/kit,0,,,0,0,,,,,2,2,2,2,2,2,,,,2,2,2,2,2,2,,,,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop1/thzir,02 ready for review,härer.bastian,,/kit/division-5/ibpt/ardop1,thzir,ThZIR,ThZIR,THz/IR-Anwendungen,Applications THz/IR ,Applications THz/IR ,,https://www.ibpt.kit.edu/d1.php,https://www.ibpt.kit.edu/d1.php,,/kit,0,,,0,0,,,,,1,1,1,1,1,1,,,,2,2,2,2,2,2,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop2/aac,01 in preparation,härer.bastian,,/kit/division-5/ibpt/ardop2,aac,AAC,AAC,Neue Beschleunigerkonzepte,New Accelerator Concepts ,Advanced Accelerator Concepts ,,https://www.ibpt.kit.edu/d2_AAC.php,https://www.ibpt.kit.edu/d2_AAC.php,,/kit,0,,,0,0,,,,,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop2/aac/it,01 in preparation,härer.bastian,,/kit/division-5/ibpt/ardop2/aac,it,IT,IT,IT,IT,,,https://www.ibpt.kit.edu/d2_IT.php,https://www.ibpt.kit.edu/d2_IT.php,,/kit,0,,,0,0,,,,,1,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop2/aac/team-aac,01 in preparation,härer.bastian,,/kit/division-5/ibpt/ardop2/aac,team-aac,AAC,AAC,Team AAC,Team NAC,Advanced Accelerator Concepts ,,https://www.ibpt.kit.edu/d2_AAC.php,https://www.ibpt.kit.edu/d2_AAC.php,,/kit,0,,,0,0,,,,,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop2/drd/ai,02 ready for review,härer.bastian,,/kit/division-5/ibpt/ardop2/drd,ai,AI,AI,Team AI4Accelerators,Team AI4Accelerators,AI4Accelerators,,https://www.ibpt.kit.edu/d2_DRD.php,https://www.ibpt.kit.edu/d2_DRD.php,,/kit,0,,,0,0,,,,,1,1,1,1,1,1,,,,0,0,0,0,0,0,,,,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop2/drd/funkner,02 ready for review,härer.bastian,,/kit/division-5/ibpt/ardop2/drd,funkner,,,Team Funker,Team Funker,,,https://www.ibpt.kit.edu/d2_DRD.php,https://www.ibpt.kit.edu/d2_DRD.php,,/kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/kit/division-5/ibpt/ardop2/drd/gethmann,02 ready for review,härer.bastian,,/kit/division-5/ibpt/ardop2/drd,gethmann,GTHMNN,GTHMNN,Team Gethmann,Team Gethmann,,,https://www.ibpt.kit.edu/d2_DRD.php,https://www.ibpt.kit.edu/d2_DRD.php,,/kit,0,,,0,0,,,,,0,0,0,0,0,0,,,,1,1,1,1,1,1,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop2/drd/nasse,02 ready for review,härer.bastian,,/kit/division-5/ibpt/ardop2/drd,nasse,NSS,NSS,Team Nasse,Team Nasse,,,https://www.ibpt.kit.edu/d2_DRD.php,https://www.ibpt.kit.edu/d2_DRD.php,,/kit,0,,,0,0,,,,,1,1,1,1,1,1,,,,0,0,0,0,0,0,,,,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop2/drd/niehues,02 ready for review,härer.bastian,,/kit/division-5/ibpt/ardop2/drd,niehues,NHS,NHS,Team Niehues,Team Niehues,,,https://www.ibpt.kit.edu/d2_DRD.php,https://www.ibpt.kit.edu/d2_DRD.php,,/kit,0,,,0,0,,,,,1,1,1,1,1,1,,,,1,1,1,1,1,1,,,,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop2/drd/steinmann,02 ready for review,härer.bastian,,/kit/division-5/ibpt/ardop2/drd,steinmann,STMNN,STMNN,Team Steinmann,Team Steinmann,,,https://www.ibpt.kit.edu/d2_DRD.php,https://www.ibpt.kit.edu/d2_DRD.php,,/kit,0,,,0,0,,,,,0,0,0,0,0,0,,,,1,1,1,1,1,1,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop2/id,01 in preparation,härer.bastian,,/kit/division-5/ibpt/ardop2,id,ID,ID,Gruppe Insertion Devices,Group Insertion Devices,,,https://www.ibpt.kit.edu/d2_ID.php,https://www.ibpt.kit.edu/d2_ID.php,Prof. Dr.-Ing. Steffen Grohmann,/kit,0,,,0,0,,,,,4,4,4,4,4,4,,,,0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop2/id/grau,02 ready for review,härer.bastian,,/kit/division-5/ibpt/ardop2/id,grau,FNKR,FNKR,Team Grau,Team Grau,,,https://www.ibpt.kit.edu/d2_DRD.php,https://www.ibpt.kit.edu/d2_DRD.php,,/kit,0,,,0,0,,,,,1,1,1,1,1,1,,,,0,0,0,0,0,0,,,,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/ardop2/id/saez-de-jauregui,02 ready for review,härer.bastian,,/kit/division-5/ibpt/ardop2/id,saez-de-jauregui,FNKR,FNKR,Team Saez de Jauregui,Team Saez de Jauregui,,,https://www.ibpt.kit.edu/d2_DRD.php,https://www.ibpt.kit.edu/d2_DRD.php,,/kit,0,,,0,0,,,,,1,1,1,1,1,1,,,,0,0,0,0,0,0,,,,1,1,1,1,1,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
/kit/division-5/ibpt/sst,01 in preparation,härer.bastian,,/kit/division-5/ibpt,sst,SST,SST,Research Group Superconducting System Technology,Research Group Supraleitende Systemtechnologie,,,https://www.ibpt.kit.edu/RG_sst.php,https://www.ibpt.kit.edu/RG_sst.php,Prof. Dr.-Ing. Steffen Grohmann,/kit,0,,,0,0,,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,2,2,2,2,2,,,,1,1,1,1,1,1,,,,0,0,0,0,0,0,,,
/tu-darmstadt/fb-etit/temf/bp/achip,02 ready for review,boine-frankenheim.oliver,,/tu-darmstadt/fb-etit/temf/bp,achip,ACHIP,ACHIP,Forschungsgruppe ACHIP,Research Group ACHIP,,boine-frankenheim.oliver,https://www.bp.tu-darmstadt.de/bp_forschung/achip/achip.de.jsp,,,/tu-darmstadt,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
